program_id,category,location,date_aired,speaker_name,speaker_party,speaker_state,speaker_office,syntactic_category,determiner,data_point,full_sentence
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republicans,The_DT Republicans_NNPS
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republican,The_DT Republican_JJ
67806-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 24 00:00:00 1995,Sheila Jackson Lee,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67341-1,House Proceeding,"Washington, District of Columbia, United States",Mon Sep 25 00:00:00 1995,Patsy Mink,D,Hawaii,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
67341-1,House Proceeding,"Washington, District of Columbia, United States",Mon Sep 25 00:00:00 1995,Patsy Mink,D,Hawaii,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67282-1,House Proceeding,"Washington, District of Columbia, United States",Thu Sep 21 00:00:00 1995,Cynthia McKinney,D,Georgia,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
67282-1,House Proceeding,"Washington, District of Columbia, United States",Thu Sep 21 00:00:00 1995,Cynthia McKinney,D,Georgia,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
67282-1,House Proceeding,"Washington, District of Columbia, United States",Thu Sep 21 00:00:00 1995,Cynthia McKinney,D,Georgia,U.S. Representative,DT,a,democrat,a_DT Democrat_NNP
67836-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 25 00:00:00 1995,David R. Obey,D,Wisconsin,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,democrats,The_DT Democrats_NNPS
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,some,democrats,some_DT Democrats_NNS
67951-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 26 00:00:00 1995,John R. Kasich,R,Ohio,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67623-1,House Proceeding,"Washington, District of Columbia, United States",Fri Oct 13 00:00:00 1995,"W. ""Billy"" J. II Tauzin",R,Louisiana,U.S. Representative,DT,no,democrat,no_DT Democrat_NNP
67623-1,House Proceeding,"Washington, District of Columbia, United States",Fri Oct 13 00:00:00 1995,"W. ""Billy"" J. II Tauzin",R,Louisiana,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,The_DT Republican_NNP
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,The_DT Republican_NNP
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67580-1,House Proceeding,"Washington, District of Columbia, United States",Wed Oct 11 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
297342-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jan  7 00:00:00 2011,"Steven ""Steve"" King",R,Iowa,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
297342-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jan  7 00:00:00 2011,"Steven ""Steve"" King",R,Iowa,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
297342-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jan  7 00:00:00 2011,"Steven ""Steve"" King",R,Iowa,U.S. Representative,DT,the,democrat,the_DT Democrat_NNP
297342-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jan  7 00:00:00 2011,"Steven ""Steve"" King",R,Iowa,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
297342-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jan  7 00:00:00 2011,"Steven ""Steve"" King",R,Iowa,U.S. Representative,DT,all,democrats,all_DT Democrats_NNPS
297342-1,House Proceeding,"Washington, District of Columbia, United States",Fri Jan  7 00:00:00 2011,"Steven ""Steve"" King",R,Iowa,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,a,republican,a_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,that,republican,that_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,The_DT Republican_NNP
67600-1,House Proceeding,"Washington, District of Columbia, United States",Thu Oct 12 00:00:00 1995,George E. Jr. Brown,D,California,U.S. Representative,DT,the,republican,The_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,both,republicans,both_DT Republicans_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,this,republican,this_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republicans,The_DT Republicans_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,some,republicans,some_DT Republicans_NNS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,a,republican,a_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,this,republican,this_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,this,republican,this_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,democrats,the_DT Democrats_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republicans,the_DT Republicans_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,that,republicans,that_DT Republicans_NNPS
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_NNP
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,this,republican,this_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,this,republican,this_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
67557-1,House Proceeding,"Washington, District of Columbia, United States",Tue Oct 10 00:00:00 1995,Lloyd Doggett,D,Texas,U.S. Representative,DT,the,republican,the_DT Republican_JJ
